Time,Address
2008-10-27 17:20,"ST URBAIN & RENE LEVESQUE, Montreal, Canada"
2008-10-28 13:55,"ST URBAIN & DE MAISONNEUVE, Montreal, Canada"
2008-10-28 19:45,"ONTARIO & DEZERY, Montreal, Canada"
2008-10-29 07:55,"FLEURY & CHRISTOPHE COLOMB, Montreal, Canada"
2008-10-29 08:30,"3459 SHERBROOKE , Montreal, Canada"
2008-10-31 09:10,"SHERBROOKE & MCGILL COLLEGE, Montreal, Canada"
2008-10-31 16:20,"STE CATHERINE & JEANNE D'ARC, Montreal, Canada"
2008-10-31 16:27,"4143 ST DENIS , Montreal, Canada"
2008-10-31 17:15,"ST DENIS & ROSEMONT, Montreal, Canada"
2008-10-31 17:21,"SHERBROOKE & KENSINGTON, Montreal, Canada"
2008-11-01 12:05,"RENAUDE LAPOINTE & BECLARD, Montreal, Canada"
2008-11-03 12:00,"6503 BEAUBIEN , Montreal, Canada"
2008-11-04 15:05,"RACHEL & FRONTENAC, Montreal, Canada"
2008-11-04 18:12,"ROCKLAND & COTE STE CATHERINE, Montreal, Canada"
2008-11-04 20:53,"DE MAISONNEUVE & DE LORIMIER, Montreal, Canada"
2008-11-05 05:50,"GAGNON & COTE DE LIESSE, Montreal, Canada"
2008-11-05 15:44,"HONORE BEAUGRAND & GUSTAVE BLEAU, Montreal, Canada"
2008-11-05 16:48,"JOSEPH RENAUD & CHATILLON, Montreal, Canada"
2008-11-05 17:00,"ST TIMOTHEE & DE MAISONNEUVE, Montreal, Canada"
2008-11-06 08:29,"SNOWDON & EARNSCLIFF, Montreal, Canada"
2008-11-06 14:30,"VAN HORNE & COTE DES NEIGES, Montreal, Canada"
2008-11-06 19:30,"PORT ROYAL & DE LILLE, Montreal, Canada"
2008-11-06 23:30,"SHERBROOKE & REDPATH, Montreal, Canada"
2008-11-07 00:00,"JARRY & 19E AV, Montreal, Canada"
2008-11-07 17:25,"RACHEL & IBERVILLE, Montreal, Canada"
2008-11-07 17:52,"ST DOMINIQUE & DE MAISONNEUVE, Montreal, Canada"
2008-11-08 21:25,"5706 SHERBROOKE , Montreal, Canada"
2008-11-09 17:28,"RIVERSIDE & MILL, Montreal, Canada"
2008-11-10 09:22,"ST URBAIN & DES PINS, Montreal, Canada"
2008-11-10 09:23,"NETHERWOOD & FLEET, Montreal, Canada"
2008-11-10 11:30,"440 32E AV , Montreal, Canada"
2008-11-10 15:45,"JEANNE MANCE & GOUIN, Montreal, Canada"
2008-11-10 18:29,"VAN HORNE & HUTCHISON, Montreal, Canada"
2008-11-10 22:05,"STE CROIX & COTE VERTU, Montreal, Canada"
2008-11-11 13:51,"4574 DU PARC , Montreal, Canada"
2008-11-11 14:10,"SHERBROOKE & DU PARC, Montreal, Canada"
2008-11-11 16:10,"PIERRE DE COUBERTIN & PIE IX, Montreal, Canada"
2008-11-12 18:15,"STE CATHERINE & PREFONTAINE, Montreal, Canada"
2008-11-13 17:20,"STE CATHERINE & ALPHONSE D ROY, Montreal, Canada"
2008-11-14 00:00,"JOLIETTE & DE ROUEN, Montreal, Canada"
2008-11-14 08:45,"87 ONTARIO E, Montreal, Canada"
2008-11-15 02:19,"VILLENEUVE & JEANNE MANCE, Montreal, Canada"
2008-11-15 15:45,"ROSEMONT & 21E AV, Montreal, Canada"
2008-11-15 16:20,"WELLINGTON & GILBERTE DUBE, Montreal, Canada"
2008-11-15 17:33,"ST ZOTIQUE & 29E AV, Montreal, Canada"
2008-11-17 00:40,"ST URBAIN & RENE LEVESQUE, Montreal, Canada"
2008-11-17 00:40,"ST URBAIN & RENE LEVESQUE, Montreal, Canada"
2008-11-17 13:30,"THE BOULEVARD & GROSVERNOR, Montreal, Canada"
2008-11-18 06:45,"PIERRE DE COUBERTIN & JEANNE D'ARC, Montreal, Canada"
2008-11-19 15:20,"2525 CENTRE , Montreal, Canada"
2008-11-19 15:30,"LAURENDEAU & JOLICOEUR, Montreal, Canada"
2008-11-20 00:00,"DUBUISSON & DES ORMEAUX, Montreal, Canada"
2008-11-20 10:07,"ST URBAIN & DULUTH, Montreal, Canada"
2008-11-20 16:40,"ST JOSEPH & MENTANA, Montreal, Canada"
2008-11-20 17:20,"LAMBERT CLOSSE & DE MAISONNEUVE, Montreal, Canada"
2008-11-21 13:44,"ST LAURENT & SAUVE, Montreal, Canada"
2008-11-21 17:37,"UPPER LACHINE & CLIFTON, Montreal, Canada"
2008-11-21 18:39,"RANCOURT & FLEURY, Montreal, Canada"
2008-11-23 13:30,"ST DENIS & LAURIER, Montreal, Canada"
2008-11-24 08:35,"PRESIDENT KENNEDY & CONCORDE, Montreal, Canada"
2008-11-24 17:20,"LOUIS HEMON & BEAUBIEN, Montreal, Canada"
2008-11-24 17:20,"JEAN TALON & 17E AV, Montreal, Canada"
2008-11-28 19:10,"ST DOMINIQUE & ONTARIO, Montreal, Canada"
2008-11-29 10:29,"ARMAND BOMBARDIER & ANDRE AMPERE, Montreal, Canada"
2008-11-30 21:00,"764 4E AV , Montreal, Canada"
2008-12-02 18:30,"DU FORT & DE MAISONNEUVE, Montreal, Canada"
2008-12-03 09:55,"2054 ST DENIS , Montreal, Canada"
2008-12-04 12:18,"VICTORIA & LINTON, Montreal, Canada"
2008-12-05 17:30,"LAURIER & 6E AV, Montreal, Canada"
2008-12-06 17:56,"JOLICOEUR & BRIAND, Montreal, Canada"
2008-12-27 14:27,"VERDUN & ARGYLE, Montreal, Canada"
2009-01-05 17:30,"VICTORIA & BROADWAY, Montreal, Canada"
2009-01-06 18:38,"LANGELIER & JEAN TALON, Montreal, Canada"
2009-01-17 18:42,"CHARLEVOIX & CENTRE, Montreal, Canada"
2009-01-19 09:12,"MONT ROYAL & COLONIALE, Montreal, Canada"
2009-01-26 07:20,"ST JOSEPH & RIVARD, Montreal, Canada"
2009-02-14 23:00,"LAJEUNESSE & CREMAZIE, Montreal, Canada"
2009-02-18 18:15,"SOMERLED & OXFORD, Montreal, Canada"
2009-03-02 13:27,"HOCHELAGA & DEZERY, Montreal, Canada"
2009-03-04 11:03,"ST MICHEL & MONT ROYAL, Montreal, Canada"
2009-03-10 22:10,"STE CATHERINE & PIE IX, Montreal, Canada"
2009-03-11 15:35,"PRINCE ARTHUR & CLARK, Montreal, Canada"
2009-03-12 00:00,"MONT ROYAL & BOYER, Montreal, Canada"
2009-03-14 23:25,"SQUARE DORCHESTER & PEEL, Montreal, Canada"
2009-03-17 10:34,"7700 LOUIS H LAFONTAINE , Montreal, Canada"
2009-03-17 14:57,"MCGILL COLLEGE & DE MAISONNEUVE, Montreal, Canada"
2009-03-20 17:25,"UNIVERSITY & CATHCART, Montreal, Canada"
2009-03-20 21:30,"ST URBAIN & MONT ROYAL, Montreal, Canada"
2009-03-22 18:25,"ST DENIS & ROY, Montreal, Canada"
2009-03-26 17:40,"ST CHARLES & CHARLEVOIX, Montreal, Canada"
2009-03-28 21:20,"PRIEUR & FRANCIS, Montreal, Canada"
2009-03-30 00:10,"VILLERAY & CHRISTOPHE COLOMB, Montreal, Canada"
2009-03-31 11:20,"RENE LEVESQUE & DE LA MONTAGNE, Montreal, Canada"
2009-04-02 14:05,"L ARCHEVEQUE & HENRI BOURASSA, Montreal, Canada"
2009-04-02 17:33,"SHERBROOKE & CHERRIER, Montreal, Canada"
2009-04-04 23:20,"PIE IX & ONTARIO, Montreal, Canada"
2009-04-10 23:55,"ST ZOTIQUE & DE LORIMIER, Montreal, Canada"
2009-04-11 11:42,"6739 PAPINEAU , Montreal, Canada"
2009-04-14 09:00,
2009-04-14 17:40,"VIGER & SQUARE VICTORIA, Montreal, Canada"
2009-04-15 11:55,"SOMERVALE GARDENS & ROCKWYN AV, Montreal, Canada"
2009-04-15 15:14,"RICHMOND & PIERREFONDS, Montreal, Canada"
2009-04-15 18:45,"RACHEL & PAPINEAU, Montreal, Canada"
2009-04-15 18:45,"RACHEL & PAPINEAU, Montreal, Canada"
2009-04-16 16:40,"625 CH BORD DU LAC , Montreal, Canada"
2009-04-16 17:24,"800 H BOURASSA O, Montreal, Canada"
2009-04-17 08:30,"VIVIAN & DUMFRIES, Montreal, Canada"
2009-04-17 12:18,"4109 ST LAURENT , Montreal, Canada"
2009-04-18 00:23,"CHERRIER & BERRI, Montreal, Canada"
2009-04-18 13:23,"MARCIL & COTE ST LUC, Montreal, Canada"
2009-04-18 14:27,"VILLERAY & CHRISTOPHE COLOMB, Montreal, Canada"
2009-04-19 15:42,"METCALFE & DE MAISONNEUVE, Montreal, Canada"
2009-04-19 17:50,"RACHEL & JOLIETTE, Montreal, Canada"
2009-04-20 10:30,"RENE LEVESQUE & PEEL, Montreal, Canada"
2009-04-22 22:49,"ST ANTOINE & ATWATER, Montreal, Canada"
2009-04-23 00:00,"CAYOU & BECKET, Montreal, Canada"
2009-04-23 08:30,"SAUVE & GDE ALLEE, Montreal, Canada"
2009-04-23 09:50,"NORMAND & MARGUERITE D'YOUVILLE, Montreal, Canada"
2009-04-23 17:00,"DES ROSERAIES & DE LA MAYENNE, Montreal, Canada"
2009-04-23 19:00,"RIVARD & RACHEL, Montreal, Canada"
2009-04-24 08:15,"ST DENIS & ROSEMONT, Montreal, Canada"
2009-04-24 16:12,"279 SHERBROOKE , Montreal, Canada"
2009-04-24 18:15,"ST LAURENT & JEAN TALON, Montreal, Canada"
2009-04-25 00:00,"4360 0 , Montreal, Canada"
2009-04-25 15:50,"PLAMONDON & LEGARE, Montreal, Canada"
2009-04-26 00:00,"PAPINEAU & MASSON, Montreal, Canada"
2009-04-27 00:00,"4319 ST JEAN , Montreal, Canada"
2009-04-27 14:55,"ROSEMONT & 5E AV, Montreal, Canada"
2009-04-27 18:02,"1859 LIEBERT , Montreal, Canada"
2009-04-29 00:00,"ST DENIS & EMILE JOURNAULT, Montreal, Canada"
2009-04-29 00:00,"LAVIGNE & JACINTHES, Montreal, Canada"
2009-04-29 00:20,"ST ANTOINE & ATWATER, Montreal, Canada"
2009-04-29 07:15,"HOCHELAGA & CHARLEMAGNE, Montreal, Canada"
2009-04-29 15:19,"STE ANNE & CH BORD DU LAC, Montreal, Canada"
2009-04-29 16:05,"STE MARGUERITE & ST PHILOMENE, Montreal, Canada"
2009-04-29 16:45,"DE MONTMAGNY & ALLARD, Montreal, Canada"
2009-04-30 06:20,"BEAUBIEN & 29E AV, Montreal, Canada"
2009-04-30 08:15,"ROSEMONT & BOYER, Montreal, Canada"
2009-04-30 12:01,"ST CHARLES & PRIEUR, Montreal, Canada"
2009-04-30 16:40,"STE GERTRUDE & PERRAS, Montreal, Canada"
2009-04-30 18:41,"1170 PEEL , Montreal, Canada"
2009-05-01 01:05,"DANDURAND & D'IBERVILLE, Montreal, Canada"
2009-05-01 08:10,"PAGNUELO & COTE STE CATHERINE, Montreal, Canada"
2009-05-01 08:30,"ONTARIO & HOGAN, Montreal, Canada"
2009-05-01 17:07,"ST PATRICK & MONK, Montreal, Canada"
2009-05-01 18:30,"MONT ROYAL & CHAPLEAU, Montreal, Canada"
2009-05-01 20:50,"RENE LEVESQUE & PAPINEAU, Montreal, Canada"
2009-05-02 21:37,"4610 FABRE , Montreal, Canada"
2009-05-03 00:00,"488 MTEE DE L'EGLISE , Montreal, Canada"
2009-05-04 08:24,"RACHEL & MENTANA, Montreal, Canada"
2009-05-04 10:35,"STE CATHERINE & PIE IX, Montreal, Canada"
2009-05-04 21:44,"LAJOIE & DUROCHER, Montreal, Canada"
2009-05-05 09:43,"PIE IX & INDUSTRIEL, Montreal, Canada"
2009-05-06 16:40,"ST DENIS & DULUTH, Montreal, Canada"
2009-05-07 22:19,"ST DENIS & BIENVILLE, Montreal, Canada"
2009-05-08 08:39,"SHERBROOKE & DUROCHER, Montreal, Canada"
2009-05-08 11:30,"ROUEN & DAVIDSON, Montreal, Canada"
2009-05-08 12:05,"ROYALMOUNT & DECARIE, Montreal, Canada"
2009-05-08 17:30,"6004 SHERBROOKE O, Montreal, Canada"
2009-05-08 18:44,"501 5E AV , Montreal, Canada"
2009-05-09 10:00,"DAWSON & CLAUDE, Montreal, Canada"
2009-05-09 10:00,"DAWSON & CLAUDE, Montreal, Canada"
2009-05-09 10:00,"DAWSON & CLAUDE, Montreal, Canada"
2009-05-09 10:43,
2009-05-09 12:35,"ELMSLIE & DOLLARD, Montreal, Canada"
2009-05-10 01:45,"VILLERAY & CHRISTOPHE COLOMB, Montreal, Canada"
2009-05-10 10:22,"SHEVCHENKO & ROBERT, Montreal, Canada"
2009-05-10 17:13,"420 SHERBROOKE O, Montreal, Canada"
2009-05-11 08:55,"SHERBROOKE & BISHOP, Montreal, Canada"
2009-05-11 08:55,"SHERBROOKE & BISHOP, Montreal, Canada"
2009-05-11 17:45,"SHERBROOKE & BISHOP, Montreal, Canada"
2009-05-11 18:25,"THIMENS & HENRI BOURASSA, Montreal, Canada"
2009-05-11 19:04,"LAVOISIER & BLOMIDON, Montreal, Canada"
2009-05-12 00:00,"ST VIATEUR & DU PARC, Montreal, Canada"
2009-05-12 07:30,"DANDURAND & 16E AV, Montreal, Canada"
2009-05-12 08:05,"4806 BANNANTYNE , Montreal, Canada"
2009-05-12 08:25,"SHERBROOKE & BORDEAUX, Montreal, Canada"
2009-05-12 08:55,"1210 DE MAISONNEUVE , Montreal, Canada"
2009-05-12 18:20,"STE CATHERINE & GUY, Montreal, Canada"
2009-05-13 08:10,"LAURIER & COTE STE CATHERINE, Montreal, Canada"
2009-05-13 16:30,"WELLINGTON & MOZARETH, Montreal, Canada"
2009-05-14 14:30,"NOTRE DAME & LIEBERT, Montreal, Canada"
2009-05-14 21:40,"SHERBROOKE & ARCAND, Montreal, Canada"
2009-05-14 23:20,"ROUEN & BENNETT, Montreal, Canada"
2009-05-15 18:50,"PAPINEAU & ONTARIO, Montreal, Canada"
2009-05-15 19:16,"ST ANTOINE & ATWATER, Montreal, Canada"
2009-05-16 03:29,"STE CATHERINE & ALPHONSE D ROY, Montreal, Canada"
2009-05-16 21:45,"ST JOSEPH & PAPINEAU, Montreal, Canada"
2009-05-19 18:10,"7300 ST ZOTIQUE , Montreal, Canada"
2009-05-20 00:00,"ST DOMINIQUE & DES PINS, Montreal, Canada"
2009-05-20 00:30,"MONT ROYAL & DE BORDEAUX, Montreal, Canada"
2009-05-20 15:40,"ST JOSEPH & DROLET, Montreal, Canada"
2009-05-20 16:05,"SHERBROOKE & MONTCALM, Montreal, Canada"
2009-05-21 10:25,"BRENNAN & ANN, Montreal, Canada"
2009-05-21 13:30,"ST MATHIEU & DE MAISONNEUVE, Montreal, Canada"
2009-05-21 15:00,"ST LAURENT & MARIE ANNE, Montreal, Canada"
2009-05-21 15:05,"PAGNUELO & COTE STE CATHERINE, Montreal, Canada"
2009-05-21 15:45,"CREMAZIE & CHRISTOPHE COLOMB, Montreal, Canada"
2009-05-21 16:20,"SHERBROOKE & DUROCHER, Montreal, Canada"
2009-05-21 17:20,"STEPHENS & CHAMPLAIN, Montreal, Canada"
2009-05-21 21:12,"2144 TUPPER , Montreal, Canada"
2009-05-21 21:45,"HONORE BEAUGRAND & DE FONTENEAU, Montreal, Canada"
2009-05-22 17:13,"ST FIRMIN & CHARLAND, Montreal, Canada"
2009-05-23 16:06,"3766 COTE DES NEIGES , Montreal, Canada"
2009-05-24 11:55,"PERRAS & 54E AV, Montreal, Canada"
2009-05-24 13:00,"ST DENIS & JARRY, Montreal, Canada"
2009-05-24 18:25,"2925 RACHEL , Montreal, Canada"
2009-05-25 00:00,"BOUL. ST CHARLES & ANTOINE FAUCON, Montreal, Canada"
2009-05-25 10:00,"PAGNUELO & COTE STE CATHERINE, Montreal, Canada"
2009-05-25 17:55,"6799 ST LAURENT , Montreal, Canada"
2009-05-26 17:30,"OLD ORCHARD & NOTRE DAME DE GRACE, Montreal, Canada"
2009-05-26 17:45,"JEAN MEUNIER & CHARLEROI, Montreal, Canada"
2009-05-26 18:05,"HYMUS & DES SOURCES, Montreal, Canada"
2009-05-26 21:15,"STEPHENS & DE LA VERENDRYE, Montreal, Canada"
2009-05-27 13:05,"ONTARIO & DEZERY, Montreal, Canada"
2009-05-27 15:40,"GARNIER & BEAUBIEN, Montreal, Canada"
2009-05-27 18:30,"BOYER & BELANGER, Montreal, Canada"
2009-05-28 00:00,"EDOUARD LAURIN & CREVIER, Montreal, Canada"
2009-05-28 13:19,"KILDARE & CALDWELL, Montreal, Canada"
2009-05-28 16:00,"8247 QUERBES , Montreal, Canada"
2009-05-28 20:45,"MARQUETTE & BELANGER, Montreal, Canada"
2009-05-29 15:30,"PANET & DE MAISONNEUVE, Montreal, Canada"
2009-05-30 15:30,"11200 CAVENDISH , Montreal, Canada"
2009-05-31 00:00,"JEAN TALON & HENRI JULIEN, Montreal, Canada"
2009-05-31 11:30,"GOUIN & DES JESUITES, Montreal, Canada"
2009-06-01 12:50,"VAN HORNE & ST URBAIN, Montreal, Canada"
2009-06-01 13:14,"JEAN TALON & CHAMBORD, Montreal, Canada"
2009-06-01 21:45,"MONT ROYAL & DES ERABLES, Montreal, Canada"
2009-06-02 22:30,"3101 CH DE LA TOUR , Montreal, Canada"
2009-06-02 23:30,"ST VIATEUR & DU PARC, Montreal, Canada"
2009-06-03 09:25,"ONTARIO & BERRI, Montreal, Canada"
2009-06-03 11:15,"ST VIATEUR & BLOOMFIELD, Montreal, Canada"
2009-06-03 11:30,"LARIVIERE & HARMONY, Montreal, Canada"
2009-06-03 14:45,"ST ANDRE & CHERRIER, Montreal, Canada"
2009-06-03 17:45,"JEANNE MANCE & GOUIN, Montreal, Canada"
2009-06-03 18:00,"GAUTHIER & CARTIER, Montreal, Canada"
2009-06-03 18:20,"472 VILLENEUVE O, Montreal, Canada"
2009-06-03 18:45,"NOTRE DAME & LAKESFIELD, Montreal, Canada"
2009-06-03 22:00,"LACORDAIRE & DES GRANDES PRAIRIES, Montreal, Canada"
2009-06-04 06:20,"NOTRE DAME & CURATTEAU, Montreal, Canada"
2009-06-04 07:50,"FAILLON & DE GASPE, Montreal, Canada"
2009-06-04 15:55,"5050 ST LAURENT , Montreal, Canada"
2009-06-04 18:20,"ST ANTOINE & PEEL, Montreal, Canada"
2009-06-04 21:45,"4445 ST LAURENT , Montreal, Canada"
2009-06-05 10:35,"KELLER & CARROLL, Montreal, Canada"
2009-06-05 16:30,"6435 VIAU , Montreal, Canada"
2009-06-05 16:50,"JARRY & CHRISTOPHE COLOMB, Montreal, Canada"
2009-06-05 18:10,"6527 ST HUBERT , Montreal, Canada"
2009-06-05 22:07,"HOCHELAGA & BALDWIN, Montreal, Canada"
2009-06-05 23:07,"VILLENEUVE & ST DENIS, Montreal, Canada"
2009-06-06 01:30,"SHERBROOKE & PAPINEAU, Montreal, Canada"
2009-06-06 05:13,"ST ANTOINE & ATWATER, Montreal, Canada"
2009-06-07 11:30,"DOLLARD & CORDNER, Montreal, Canada"
2009-06-07 12:44,"LAPIERRE & CHOUINARD, Montreal, Canada"
2009-06-07 16:00,"DU PARC & DES PINS, Montreal, Canada"
2009-06-08 06:50,"PAPINEAU & MONT ROYAL, Montreal, Canada"
2009-06-08 13:10,"PIE IX & J B MARTINEAU, Montreal, Canada"
2009-06-08 15:30,"LUCERNE & GLENGARRY, Montreal, Canada"
2009-06-08 16:10,"ST ANTOINE & SQUARE VICTORIA, Montreal, Canada"
2009-06-08 18:30,"HOCHELAGA & BENNETT, Montreal, Canada"
2009-06-08 18:34,"PIE IX & ADAM, Montreal, Canada"
2009-06-08 22:50,"RACHEL & PAPINEAU, Montreal, Canada"
2009-06-09 06:35,"ST JACQUES & DE COURCELLE, Montreal, Canada"
2009-06-09 15:30,"7275 SHERBROOKE E, Montreal, Canada"
2009-06-09 21:24,"ST ANTOINE & ATWATER, Montreal, Canada"
2009-06-10 07:26,"RAYNOR & CH BORD DU LAC, Montreal, Canada"
2009-06-10 08:28,"1441 ST URBAIN , Montreal, Canada"
2009-06-11 11:35,"REMEMBRANCE & CAMILLIEN HOUDE, Montreal, Canada"
2009-06-11 15:05,"RUFUS ROCKHEAD & ATWATER, Montreal, Canada"
2009-06-11 17:25,"LACOMBE & DECARIE, Montreal, Canada"
2009-06-11 21:30,"MCGILL COLLEGE & DE MAISONNEUVE, Montreal, Canada"
2009-06-12 08:14,"BELLECHASSE & 43E AV, Montreal, Canada"
2009-06-12 12:30,"ROSEMONT & CARTIER, Montreal, Canada"
2009-06-13 12:15,"MONKLAND & HINGSTON, Montreal, Canada"
2009-06-13 14:39,"RACHEL & PAPINEAU, Montreal, Canada"
2009-06-13 15:03,"1 CIRCUIT GILLES VILLENEUVE , Montreal, Canada"
2009-06-14 09:55,"SHERBROOKE & SHEPPARD, Montreal, Canada"
2009-06-14 15:05,"SHERBROOKE & PAPINEAU, Montreal, Canada"
2009-06-14 17:40,"14463 PIERREFONDS , Montreal, Canada"
2009-06-15 10:00,"ST ANTOINE & PEEL, Montreal, Canada"
2009-06-15 16:40,"DUCHARME & DOLLARD, Montreal, Canada"
2009-06-16 07:00,"SAUVE & PAPINEAU, Montreal, Canada"
2009-06-16 07:05,"L. O. DAVID & 6E AV, Montreal, Canada"
2009-06-16 13:35,"ST MICHEL & MASSON, Montreal, Canada"
2009-06-16 14:20,"3563 MONSELET , Montreal, Canada"
2009-06-16 15:30,"426 BEAUBIEN E, Montreal, Canada"
2009-06-16 15:49,"ST GREGOIRE & BREBEUF, Montreal, Canada"
2009-06-16 16:35,"9720 PERRAS , Montreal, Canada"
2009-06-17 09:21,"1444 ST URBAIN , Montreal, Canada"
2009-06-17 15:05,"ST PATRICK & DE L'EGLISE, Montreal, Canada"
2009-06-17 17:22,"ST ZOTIQUE & ST VALLIER, Montreal, Canada"
2009-06-17 18:00,"VICTORIA & TRICENTENAIRE, Montreal, Canada"
2009-06-18 08:45,"PLACE  D'YOUVILLE & MCGILL, Montreal, Canada"
2009-06-18 15:20,"ONTARIO & BERRI, Montreal, Canada"
2009-06-18 16:36,"CHRISTOPHE COLOMB & BELANGER, Montreal, Canada"
2009-06-19 01:08,"UNIVERSITY & ST JACQUES, Montreal, Canada"
2009-06-19 08:00,"ST ANDRE & CHERRIER, Montreal, Canada"
2009-06-19 11:25,"MELVILLE & DE MAISONNEUVE, Montreal, Canada"
2009-06-19 13:55,"9020 DESCHAMBAULT , Montreal, Canada"
2009-06-19 15:03,"EVANGELINE & DE L'EGLISE, Montreal, Canada"
2009-06-19 18:20,"SHERBROOKE & JEANNE MANCE, Montreal, Canada"
2009-06-20 02:20,"MONT ROYAL & DE LORIMIER, Montreal, Canada"
2009-06-20 03:24,"RACHEL & DE LORIMIER, Montreal, Canada"
2009-06-20 22:58,"HOCHELAGA & BOURBONNIERE, Montreal, Canada"
2009-06-22 08:30,"LUCERNE & GLENGARRY, Montreal, Canada"
2009-06-22 10:11,"DES ERABLES & BELLECHASSE, Montreal, Canada"
2009-06-22 10:29,"PIE IX & MAJEAU, Montreal, Canada"
2009-06-22 15:00,"PAPINEAU & FLEURIMONT, Montreal, Canada"
2009-06-22 15:45,"SHERBROOKE & DE LA MONTAGNE, Montreal, Canada"
2009-06-22 18:36,"6676 D'IBERVILLE , Montreal, Canada"
2009-06-22 18:45,"QUEEN MARY & COOLBROOK, Montreal, Canada"
2009-06-22 22:55,"DECARIE & BOURRET, Montreal, Canada"
2009-06-23 07:29,"JEAN TALON & HENRI JULIEN, Montreal, Canada"
2009-06-23 07:55,"1808 BEAUBIEN , Montreal, Canada"
2009-06-23 08:00,"LEGER & LACORDAIRE, Montreal, Canada"
2009-06-23 13:50,"8605 BOURG JOLY , Montreal, Canada"
2009-06-23 15:02,"SALABERRY & LAKE, Montreal, Canada"
2009-06-23 18:44,"ROBERT & MALOUIN, Montreal, Canada"
2009-06-24 00:05,"ST DENIS & LIEGE, Montreal, Canada"
2009-06-24 14:10,"JARRY & CHRISTOPHE COLOMB, Montreal, Canada"
2009-06-24 14:55,"VICTORIA & 28E AV, Montreal, Canada"
2009-06-24 22:07,"NOTRE DAME & LEBRUN, Montreal, Canada"
2009-06-25 09:05,"ONTARIO & FULLUM, Montreal, Canada"
2009-06-25 21:30,"ST ANTOINE & BONSECOURS, Montreal, Canada"
2009-06-25 22:15,"PIE IX & J B MARTINEAU, Montreal, Canada"
2009-06-26 00:45,"SHERBROOKE & MANSFIELD, Montreal, Canada"
2009-06-26 01:47,"MONT ROYAL & BOYER, Montreal, Canada"
2009-06-26 08:35,"GENEREUX & BOYER, Montreal, Canada"
2009-06-26 13:30,"CREMAZIE & CHRISTOPHE COLOMB, Montreal, Canada"
2009-06-26 17:05,"141 ST URBAIN , Montreal, Canada"
2009-06-27 21:10,"STE EMILIE & ST PHILIPPE, Montreal, Canada"
2009-06-28 14:45,"MARIE ANNE & DE BULLION, Montreal, Canada"
2009-06-29 14:09,"SHERBROOKE & DECARIE, Montreal, Canada"
2009-06-29 23:55,"PAPINEAU & MONT ROYAL, Montreal, Canada"
2009-06-30 10:45,"1291 VAN HORNE , Montreal, Canada"
2009-06-30 10:54,"RACHEL & DE LORIMIER, Montreal, Canada"
2009-06-30 11:42,"205 AV MARTIN , Montreal, Canada"
2009-06-30 12:30,"2207 MONTCALM , Montreal, Canada"
2009-06-30 15:26,"1700 JEAN TALON , Montreal, Canada"
2009-06-30 15:51,"5024 SHERBROOKE O, Montreal, Canada"
2009-07-01 13:30,"VIAU & HOCHELAGA, Montreal, Canada"
2009-07-01 17:20,"CREMAZIE & CHRISTOPHE COLOMB, Montreal, Canada"
2009-07-02 00:00,"BELANGER & 13E AV, Montreal, Canada"
2009-07-02 08:59,"PINEDALE & FLEET, Montreal, Canada"
2009-07-02 12:45,"ST ZOTIQUE & ST LAURENT, Montreal, Canada"
2009-07-02 18:54,"4670 DECARIE , Montreal, Canada"
2009-07-02 19:50,"1967 GRAHAM , Montreal, Canada"
2009-07-03 11:10,"SHAUGHNESSY & FRANCOIS PERREAULT, Montreal, Canada"
2009-07-03 12:45,"PROVOST & 7E AV, Montreal, Canada"
2009-07-03 16:00,"1167 PIERREFONDS , Montreal, Canada"
2009-07-04 10:00,"5450 ST DENIS , Montreal, Canada"
2009-07-05 22:00,"ST ZOTIQUE & 13E AV, Montreal, Canada"
2009-07-06 09:45,"ST DENIS & LAURIER, Montreal, Canada"
2009-07-06 15:45,"ROUEN & DESJARDINS, Montreal, Canada"
2009-07-06 15:48,"VICTORIA & 45E AV, Montreal, Canada"
2009-07-06 20:30,"VIAU & DE MARSEILLE, Montreal, Canada"
2009-07-07 11:05,"5152 PAPINEAU , Montreal, Canada"
2009-07-07 14:00,"SHERBROOKE & CHAMPLAIN, Montreal, Canada"
2009-07-07 14:15,"ROSEMONT & CHRISTOPHE COLOMB, Montreal, Canada"
2009-07-08 12:10,"LECLAIRE & LA FONTAINE, Montreal, Canada"
2009-07-08 19:00,"ST JACQUES & MADISON, Montreal, Canada"
2009-07-09 10:45,"RENE LEVESQUE & PEEL, Montreal, Canada"
2009-07-09 12:04,"ST ZOTIQUE & 16E AV, Montreal, Canada"
2009-07-09 12:44,"3905 ST URBAIN , Montreal, Canada"
2009-07-09 14:35,"ST ANDRE & JEAN TALON, Montreal, Canada"
2009-07-09 16:35,
2009-07-09 17:56,"WELLINGTON & GILBERTE DUBE, Montreal, Canada"
2009-07-09 19:15,"PAPINEAU & JEAN TALON, Montreal, Canada"
2009-07-09 22:20,"JARRY & CHAMP D'EAU, Montreal, Canada"
2009-07-10 07:30,"PAPINEAU & LAURIER, Montreal, Canada"
2009-07-10 15:10,"ROUGEMONT & NOTRE DAME, Montreal, Canada"
2009-07-10 15:25,"ST JOSEPH & CHRISTOPHE COLOMB, Montreal, Canada"
2009-07-10 21:00,"TASSE & ROCHON, Montreal, Canada"
2009-07-11 00:25,"1560 SHERBROOKE , Montreal, Canada"
2009-07-11 19:35,"45.597435,-73.644497"
