id,Time,Address,Street 1,Street 2,Street 3,Impact type,Environment,Light,Traffic control,Severity,Number of vehicles,Number of injured persons,Number of pedestrians
040308718,2004-11-04 00:00:00,"DONALD ST at VANIER PKWY, Ottawa, ON, Canada",DONALD ST,VANIER PKWY,,,,,,,,,
040306586,2004-11-02 00:00:00,"CEDARVIEW RD at JOCKVALE RD, Ottawa, ON, Canada",CEDARVIEW RD,JOCKVALE RD,,,,,,,,,
040306594,2004-11-02 00:00:00,"CHAPEL CRES at CHAPEL ST, Ottawa, ON, Canada",CHAPEL CRES,CHAPEL ST,,,,,,,,,
040305022,2004-11-01 00:00:00,"ASH LANE at MCCOOEY LANE, Ottawa, ON, Canada",ASH LANE,MCCOOEY LANE,,,,,,,,,
040300924,2004-10-28 00:00:00,"BANK ST at BELANGER AVE, Ottawa, ON, Canada",BANK ST,BELANGER AVE,OHIO ST,,,,,,,,
040301444,2004-10-28 00:00:00,"LACASSE AVE at MONTREAL RD, Ottawa, ON, Canada",LACASSE AVE,MONTREAL RD,,,,,,,,,
040300413,2004-10-27 00:00:00,"CARLING AVE at MAITLAND AVE, Ottawa, ON, Canada",CARLING AVE,MAITLAND AVE,,,,,,,,,
040298792,2004-10-26 00:00:00,"OGILVIE RD at CYRVILLE RD, Ottawa, ON, Canada",OGILVIE RD,CYRVILLE RD,ST. LAURENT BLVD,,,,,,,,
040298949,2004-10-26 00:00:00,"BOOTH ST at LOUISA ST, Ottawa, ON, Canada",BOOTH ST,LOUISA ST,,,,,,,,,
040299480,2004-10-26 00:00:00,"CRICHTON ST at DUFFERIN RD, Ottawa, ON, Canada",CRICHTON ST,DUFFERIN RD,,,,,,,,,
040299506,2004-10-26 00:00:00,"CENTREPOINTE DR at STONEBRIAR DR, Ottawa, ON, Canada",CENTREPOINTE DR,STONEBRIAR DR,,,,,,,,,
040299572,2004-10-26 00:00:00,"PRINCE OF WALES DR at 475 N OF FAIRCHILD, Ottawa, ON, Canada",PRINCE OF WALES DR,475 N OF FAIRCHILD,N.C.C. DRIVEWAY,,,,,,,,
040296036,2004-10-23 00:00:00,"CUMBERLAND ST at MURRAY ST, Ottawa, ON, Canada",CUMBERLAND ST,MURRAY ST,,,,,,,,,
040295414,2004-10-22 00:00:00,"COLONEL BY DR at DALY AVE, Ottawa, ON, Canada",COLONEL BY DR,DALY AVE,,,,,,,,,
040294147,2004-10-21 00:00:00,"BRITANNIA RD at HOWE ST, Ottawa, ON, Canada",BRITANNIA RD,HOWE ST,,,,,,,,,
040294308,2004-10-21 00:00:00,"NELSON ST at RIDEAU ST, Ottawa, ON, Canada",NELSON ST,RIDEAU ST,,,,,,,,,
040292819,2004-10-20 00:00:00,"KENT ST at SLATER ST, Ottawa, ON, Canada",KENT ST,SLATER ST,,,,,,,,,
040292307,2004-10-19 00:00:00,"SOMERSET ST at BANK ST, Ottawa, ON, Canada",SOMERSET ST,BANK ST,BECKINGTON PRIV,,,,,,,,
040290828,2004-10-18 00:00:00,"BEAVERBROOK RD at WESLOCK WAY, Ottawa, ON, Canada",BEAVERBROOK RD,WESLOCK WAY,,,,,,,,,
040291400,2004-10-18 00:00:00,"PRINCE OF WALES DR at HOG'S BACK RD, Ottawa, ON, Canada",PRINCE OF WALES DR,HOG'S BACK RD,NESBITT PL,,,,,,,,
040289665,2004-10-16 00:00:00,"CHARLEMAGNE BLVD at WATTERS RD, Ottawa, ON, Canada",CHARLEMAGNE BLVD,WATTERS RD,,,,,,,,,
040286871,2004-10-14 00:00:00,"BRONSON AVE at NEPEAN ST, Ottawa, ON, Canada",BRONSON AVE,NEPEAN ST,,,,,,,,,
040287422,2004-10-14 00:00:00,"LAURIER AVE at ELGIN ST, Ottawa, ON, Canada",LAURIER AVE,ELGIN ST,METCALFE ST,,,,,,,,
040287608,2004-10-14 00:00:00,"TRENTON AVE at PRINCE ST, Ottawa, ON, Canada",TRENTON AVE,PRINCE ST,SILVER ST,,,,,,,,
040285890,2004-10-13 00:00:00,"ARGYLE AVE at O'CONNOR ST, Ottawa, ON, Canada",ARGYLE AVE,O'CONNOR ST,,,,,,,,,
040285220,2004-10-12 00:00:00,"HAWTHORNE AVE at QUEEN ELIZABETH DRWY, Ottawa, ON, Canada",HAWTHORNE AVE,QUEEN ELIZABETH DRWY,,,,,,,,,
040219708,2004-10-11 00:00:00,"KENT ST at QUEEN ST, Ottawa, ON, Canada",KENT ST,QUEEN ST,,,,,,,,,
040282534,2004-10-09 00:00:00,"ISLAND PARK DR at MAILES AVE, Ottawa, ON, Canada",ISLAND PARK DR,MAILES AVE,,,,,,,,,
040286172,2004-10-09 00:00:00,"HURON AVE at SCOTT ST, Ottawa, ON, Canada",HURON AVE,SCOTT ST,,,,,,,,,
040281453,2004-10-08 00:00:00,"GARFIELD AVE at MAITLAND AVE, Ottawa, ON, Canada",GARFIELD AVE,MAITLAND AVE,,,,,,,,,
040281701,2004-10-08 00:00:00,"KING EDWARD AVE at YORK ST, Ottawa, ON, Canada",KING EDWARD AVE,YORK ST,,,,,,,,,
040280006,2004-10-07 00:00:00,"HWY 417 NICHOLAS IC118R5 at LEES AVE, Ottawa, ON, Canada",HWY 417 NICHOLAS IC118R5,LEES AVE,,,,,,,,,
040280007,2004-10-07 00:00:00,"BANK ST at BILLINGS TRANSIT, Ottawa, ON, Canada",BANK ST,BILLINGS TRANSIT,RIVERSIDE DR,,,,,,,,
040280901,2004-10-07 00:00:00,"BRONSON AVE at IMPERIAL AVE, Ottawa, ON, Canada",BRONSON AVE,IMPERIAL AVE,RENFREW AVE,,,,,,,,
040279658,2004-10-06 00:00:00,"GLADSTONE AVE at LORETTA AVE, Ottawa, ON, Canada",GLADSTONE AVE,LORETTA AVE,PRESTON ST,,,,,,,,
040277788,2004-10-05 00:00:00,"CUMMINGS AVE at OGILVIE RD, Ottawa, ON, Canada",CUMMINGS AVE,OGILVIE RD,,,,,,,,,
040278332,2004-10-05 00:00:00,"HAWTHORNE AVE at MAIN ST, Ottawa, ON, Canada",HAWTHORNE AVE,MAIN ST,,,,,,,,,
040280229,2004-10-05 00:00:00,"BANK ST at BILLINGS TRANSIT, Ottawa, ON, Canada",BANK ST,BILLINGS TRANSIT,RIVERSIDE DR,,,,,,,,
040274207,2004-10-01 00:00:00,"EXETER DR at JOCKVALE RD, Ottawa, ON, Canada",EXETER DR,JOCKVALE RD,,,,,,,,,
040274221,2004-10-01 00:00:00,"NOEL ST at RIDEAU TER, Ottawa, ON, Canada",NOEL ST,RIDEAU TER,TAYLOR LANE,,,,,,,,
040273229,2004-09-30 00:00:00,"BRONSON AVE at SUNNYSIDE AVE, Ottawa, ON, Canada",BRONSON AVE,SUNNYSIDE AVE,,,,,,,,,
040271582,2004-09-29 00:00:00,"HOG'S BACK RD at PRINCE OF WALES DR, Ottawa, ON, Canada",HOG'S BACK RD,PRINCE OF WALES DR,,,,,,,,,
040272081,2004-09-29 00:00:00,"BANK ST at CLEMOW AVE, Ottawa, ON, Canada",BANK ST,CLEMOW AVE,GLEBE AVE,,,,,,,,
040272139,2004-09-29 00:00:00,"PRINCE OF WALES DR at 187 N OF MEADOWLANDS DR, Ottawa, ON, Canada",PRINCE OF WALES DR,187 N OF MEADOWLANDS DR,HOG'S BACK RD,,,,,,,,
040270504,2004-09-28 00:00:00,"GREENBANK RD at MARKETPLACE AVE, Ottawa, ON, Canada",GREENBANK RD,MARKETPLACE AVE,,,,,,,,,
040270970,2004-09-28 00:00:00,"MONTREAL RD at NORTH RIVER RD, Ottawa, ON, Canada",MONTREAL RD,NORTH RIVER RD,,,,,,,,,
040270973,2004-09-28 00:00:00,"KENNEVALE DR at WEYBRIDGE DR, Ottawa, ON, Canada",KENNEVALE DR,WEYBRIDGE DR,,,,,,,,,
040271118,2004-09-28 00:00:00,"EGLISE, RUE DE L at MCARTHUR AVE, Ottawa, ON, Canada","EGLISE, RUE DE L",MCARTHUR AVE,,,,,,,,,
040271191,2004-09-28 00:00:00,"ST. LAURENT BLVD at DUNBARTON CRT, Ottawa, ON, Canada",ST. LAURENT BLVD,DUNBARTON CRT,MONTREAL RD,,,,,,,,
040269749,2004-09-27 00:00:00,"HWY 417 MAITLAND IC126R5 at MAITLAND AVE, Ottawa, ON, Canada",HWY 417 MAITLAND IC126R5,MAITLAND AVE,,,,,,,,,
040269964,2004-09-27 00:00:00,"QUEEN ST at METCALFE ST, Ottawa, ON, Canada",QUEEN ST,METCALFE ST,O'CONNOR ST,,,,,,,,
040270111,2004-09-27 00:00:00,"X-TRIM RD at X-INNES RD, Ottawa, ON, Canada",X-TRIM RD,X-INNES RD,X-WALL RD,,,,,,,,
040273295,2004-09-27 00:00:00,"GLADSTONE AVE at KENT ST, Ottawa, ON, Canada",GLADSTONE AVE,KENT ST,LYON ST,,,,,,,,
040267766,2004-09-25 00:00:00,"8TH LINE RD at LLOYD GRAHAM AVE, Ottawa, ON, Canada",8TH LINE RD,LLOYD GRAHAM AVE,VICTORIA ST,,,,,,,,
040266334,2004-09-24 00:00:00,"DUROCHER ST at MONTREAL RD, Ottawa, ON, Canada",DUROCHER ST,MONTREAL RD,,,,,,,,,
040266796,2004-09-24 00:00:00,"BRITTANY DR at MONTREAL RD, Ottawa, ON, Canada",BRITTANY DR,MONTREAL RD,,,,,,,,,
040267143,2004-09-24 00:00:00,"PICKFORD DR at ALMOND LANE, Ottawa, ON, Canada",PICKFORD DR,ALMOND LANE,LOMBARDO DR,,,,,,,,
040268164,2004-09-24 00:00:00,"KING EDWARD AVE at RIDEAU ST, Ottawa, ON, Canada",KING EDWARD AVE,RIDEAU ST,,,,,,,,,
040265855,2004-09-23 00:00:00,"GEORGE ST at 26 W OF BYWARD MARKET, Ottawa, ON, Canada",GEORGE ST,26 W OF BYWARD MARKET,SUSSEX DR,,,,,,,,
040265964,2004-09-23 00:00:00,"HILSON AVE at RICHMOND RD, Ottawa, ON, Canada",HILSON AVE,RICHMOND RD,,,,,,,,,
040263989,2004-09-22 00:00:00,"DELMAR DR at DORSET DR, Ottawa, ON, Canada",DELMAR DR,DORSET DR,KILBORN AVE,,,,,,,,
040264142,2004-09-22 00:00:00,"ST. LAURENT BLVD at DUNBARTON CRT, Ottawa, ON, Canada",ST. LAURENT BLVD,DUNBARTON CRT,MONTREAL RD,,,,,,,,
040264489,2004-09-22 00:00:00,"TERRY FOX DR at CAMPEAU DR, Ottawa, ON, Canada",TERRY FOX DR,CAMPEAU DR,DIDSBURY RD,,,,,,,,
040262776,2004-09-21 00:00:00,"CEDARVIEW RD at CEDARHILL DR N, Ottawa, ON, Canada",CEDARVIEW RD,CEDARHILL DR N,LYTLE AVE,,,,,,,,
040262834,2004-09-21 00:00:00,"MAIN ST at MASON TER, Ottawa, ON, Canada",MAIN ST,MASON TER,RIVERDALE AVE,,,,,,,,
040263329,2004-09-21 00:00:00,"RIDEAU ST at KING EDWARD AVE, Ottawa, ON, Canada",RIDEAU ST,KING EDWARD AVE,NELSON ST,,,,,,,,
040262187,2004-09-20 00:00:00,"BRONSON AVE at KIPPEWA DR, Ottawa, ON, Canada",BRONSON AVE,KIPPEWA DR,,,,,,,,,
040261130,2004-09-19 00:00:00,"HOG'S BACK RD at COLONEL BY DR, Ottawa, ON, Canada",HOG'S BACK RD,COLONEL BY DR,MEADOWLANDS DR,,,,,,,,
040260449,2004-09-18 00:00:00,"RIDEAU ST at 88 W OF WILLIAM ST, Ottawa, ON, Canada",RIDEAU ST,88 W OF WILLIAM ST,SUSSEX DR,,,,,,,,
040259505,2004-09-17 00:00:00,"CATHERINE ST at BRONSON AVE, Ottawa, ON, Canada",CATHERINE ST,BRONSON AVE,HWY 417 BRONSO IC121AR61,,,,,,,,
040257609,2004-09-16 00:00:00,"BYRON AVE at GOLDEN AVE, Ottawa, ON, Canada",BYRON AVE,GOLDEN AVE,,,,,,,,,
040258052,2004-09-16 00:00:00,"CONROY RD at ST. LAURENT BLVD, Ottawa, ON, Canada",CONROY RD,ST. LAURENT BLVD,,,,,,,,,
040258129,2004-09-16 00:00:00,"SOMERSET ST at BRONSON AVE, Ottawa, ON, Canada",SOMERSET ST,BRONSON AVE,PERCY ST,,,,,,,,
040257178,2004-09-15 00:00:00,"ALTA VISTA DR at SMYTH RD, Ottawa, ON, Canada",ALTA VISTA DR,SMYTH RD,VALOUR DR,,,,,,,,
040257219,2004-09-15 00:00:00,"DUNDAS ST at SELKIRK ST, Ottawa, ON, Canada",DUNDAS ST,SELKIRK ST,,,,,,,,,
040255265,2004-09-14 00:00:00,"CARSON'S RD at MONTREAL RD, Ottawa, ON, Canada",CARSON'S RD,MONTREAL RD,,,,,,,,,
040255275,2004-09-14 00:00:00,"BILBERRY DR W at JEANNE D'ARC BLVD, Ottawa, ON, Canada",BILBERRY DR W,JEANNE D'ARC BLVD,,,,,,,,,
040255773,2004-09-14 00:00:00,"ELGIN ST at COOPER ST, Ottawa, ON, Canada",ELGIN ST,COOPER ST,SOMERSET ST,,,,,,,,
040254182,2004-09-13 00:00:00,"OGILVIE RD at EASTVALE DR N, Ottawa, ON, Canada",OGILVIE RD,EASTVALE DR N,GLENFERN AVE,,,,,,,,
040254356,2004-09-13 00:00:00,"BAYSWATER AVE at SOMERSET ST, Ottawa, ON, Canada",BAYSWATER AVE,SOMERSET ST,,,,,,,,,
040254395,2004-09-13 00:00:00,"MONTREAL RD at ST. LAURENT BLVD, Ottawa, ON, Canada",MONTREAL RD,ST. LAURENT BLVD,,,,,,,,,
040254619,2004-09-13 00:00:00,"MCARTHUR AVE at ST. LAURENT BLVD, Ottawa, ON, Canada",MCARTHUR AVE,ST. LAURENT BLVD,,,,,,,,,
040252577,2004-09-11 00:00:00,"BRONSON AVE at SOMERSET ST, Ottawa, ON, Canada",BRONSON AVE,SOMERSET ST,,,,,,,,,
040252627,2004-09-11 00:00:00,"CARLING AVE EB at MAITLAND AVE, Ottawa, ON, Canada",CARLING AVE EB,MAITLAND AVE,REX AVE,,,,,,,,
040251145,2004-09-10 00:00:00,"WALLER ST at LAURIER AVE, Ottawa, ON, Canada",89 E OF WALLER ST,LAURIER AVE,,,,,,,,,
040251903,2004-09-10 00:00:00,"HWY 417 WOODROFF IC127R6 at WOODROFFE AVE, Ottawa, ON, Canada",HWY 417 WOODROFF IC127R6,WOODROFFE AVE,,,,,,,,,
040249944,2004-09-09 00:00:00,"CUMBERLAND ST at BESSERER ST, Ottawa, ON, Canada",CUMBERLAND ST,BESSERER ST,DALY AVE,,,,,,,,
040250690,2004-09-09 00:00:00,"BANK ST at ALTA VISTA DR, Ottawa, ON, Canada",BANK ST,ALTA VISTA DR,WALKLEY RD,,,,,,,,
040248938,2004-09-08 00:00:00,"MEADOWLANDS DR at ROWLEY AVE, Ottawa, ON, Canada",MEADOWLANDS DR,ROWLEY AVE,,,,,,,,,
040249693,2004-09-08 00:00:00,"BANK ST at JOHNSTON RD, Ottawa, ON, Canada",BANK ST,JOHNSTON RD,SOUTHKEYS SC,,,,,,,,
040247931,2004-09-07 00:00:00,"QUEEN ST at BANK ST, Ottawa, ON, Canada",QUEEN ST,BANK ST,KENT ST,,,,,,,,
040248708,2004-09-07 00:00:00,"BLAIR RD at OR174 IC112 RAMP 26, Ottawa, ON, Canada",BLAIR RD,OR174 IC112 RAMP 26,OR174 IC112 RAMP 52,,,,,,,,
040253103,2004-09-07 00:00:00,"BLAKE BLVD at LAFONTAINE AVE, Ottawa, ON, Canada",BLAKE BLVD,LAFONTAINE AVE,,,,,,,,,
040247138,2004-09-06 00:00:00,"BRONSON AVE at GLADSTONE AVE, Ottawa, ON, Canada",BRONSON AVE,GLADSTONE AVE,,,,,,,,,
040246413,2004-09-05 00:00:00,"KEENAN AVE at WAVELL AVE, Ottawa, ON, Canada",KEENAN AVE,WAVELL AVE,,,,,,,,,
040246552,2004-09-05 00:00:00,"HWY 417 WOODROFF IC127R5 at WOODROFFE AVE, Ottawa, ON, Canada",HWY 417 WOODROFF IC127R5,WOODROFFE AVE,,,,,,,,,
040245527,2004-09-04 00:00:00,"GEORGE ST at PRESTON ST, Ottawa, ON, Canada",GEORGE ST,PRESTON ST,,,,,,,,,
040245571,2004-09-04 00:00:00,"POULIN AVE at MARIE ST, Ottawa, ON, Canada",POULIN AVE,MARIE ST,SKUCE PRIV,,,,,,,,
040244061,2004-09-03 00:00:00,"ALBION RD at RIDEAU RD, Ottawa, ON, Canada",ALBION RD,RIDEAU RD,TULLAMORE ST,,,,,,,,
040244073,2004-09-03 00:00:00,"CUMMINGS AVE at CARON ST, Ottawa, ON, Canada",CUMMINGS AVE,CARON ST,THIBAULT ST,,,,,,,,
040244367,2004-09-03 00:00:00,"MEDHURST DR at BROCKINGTON CRES W, Ottawa, ON, Canada",MEDHURST DR,BROCKINGTON CRES W,KNOXDALE RD,,,,,,,,
040242811,2004-09-02 00:00:00,"MERIVALE RD at ROYDON PL, Ottawa, ON, Canada",MERIVALE RD,ROYDON PL,,,,,,,,,
040242131,2004-09-01 00:00:00,"LAVERGNE ST at STE. MONIQUE ST, Ottawa, ON, Canada",LAVERGNE ST,STE. MONIQUE ST,,,,,,,,,
040242172,2004-09-01 00:00:00,"EAGLESON RD at KATIMAVIK RD, Ottawa, ON, Canada",EAGLESON RD,KATIMAVIK RD,,,,,,,,,
040242427,2004-09-01 00:00:00,"CARLING AVE WB at BROADVIEW AVE, Ottawa, ON, Canada",CARLING AVE WB,BROADVIEW AVE,MAITLAND AVE,,,,,,,,
040242477,2004-09-01 00:00:00,"METCALFE ST at WELLINGTON ST, Ottawa, ON, Canada",METCALFE ST,WELLINGTON ST,,,,,,,,,
040240807,2004-08-31 00:00:00,"COBOURG ST at ST. PATRICK ST, Ottawa, ON, Canada",COBOURG ST,ST. PATRICK ST,,,,,,,,,
040241088,2004-08-31 00:00:00,"LACASSE AVE at MONTREAL RD, Ottawa, ON, Canada",LACASSE AVE,MONTREAL RD,,,,,,,,,
040241129,2004-08-31 00:00:00,"HEATHERINGTON RD at ALBION RD, Ottawa, ON, Canada",HEATHERINGTON RD,ALBION RD,BANNERHILL PRIV,,,,,,,,
040241436,2004-08-31 00:00:00,"CHARLEMAGNE BLVD at VALIN ST, Ottawa, ON, Canada",CHARLEMAGNE BLVD,VALIN ST,,,,,,,,,
040239767,2004-08-30 00:00:00,"GLADSTONE AVE at SHERBROOKE AVE, Ottawa, ON, Canada",GLADSTONE AVE,SHERBROOKE AVE,,,,,,,,,
040239822,2004-08-30 00:00:00,"INNES RD at HWY 417 INNES IC112R57, Ottawa, ON, Canada",INNES RD,HWY 417 INNES IC112R57,HWY 417 INNES IC112R65,,,,,,,,
040238160,2004-08-28 00:00:00,"PRESTON ST at BALSAM ST, Ottawa, ON, Canada",PRESTON ST,BALSAM ST,GLADSTONE AVE,,,,,,,,
040236887,2004-08-27 00:00:00,"NICHOLAS ST at RIDEAU ST, Ottawa, ON, Canada",NICHOLAS ST,RIDEAU ST,,,,,,,,,
040236942,2004-08-27 00:00:00,"ELGIN ST at WELLINGTON ST W, Ottawa, ON, Canada",ELGIN ST,WELLINGTON ST W,,,,,,,,,
040237037,2004-08-27 00:00:00,"CODY AVE at MONTREAL RD, Ottawa, ON, Canada",CODY AVE,MONTREAL RD,,,,,,,,,
040235581,2004-08-26 00:00:00,"STITTSVILLE MAIN ST at BEVERLY ST, Ottawa, ON, Canada",STITTSVILLE MAIN ST,BEVERLY ST,WARNER COLPITTS LANE,,,,,,,,
040234841,2004-08-25 00:00:00,"ISLAND PARK DR at SCOTT ST, Ottawa, ON, Canada",ISLAND PARK DR,SCOTT ST,,,,,,,,,
040233507,2004-08-24 00:00:00,"GREENBANK RD at MORRISON DR, Ottawa, ON, Canada",GREENBANK RD,MORRISON DR,,,,,,,,,
040233622,2004-08-24 00:00:00,"PRINCESS LOUISE DR at BROOKRIDGE CRES, Ottawa, ON, Canada",PRINCESS LOUISE DR,BROOKRIDGE CRES,FALWYN CRES E,,,,,,,,
040230824,2004-08-21 00:00:00,"FISHER AVE at SHILLINGTON AVE, Ottawa, ON, Canada",FISHER AVE,SHILLINGTON AVE,,,,,,,,,
040231023,2004-08-21 00:00:00,"BANK ST at CATHERINE ST, Ottawa, ON, Canada",BANK ST,CATHERINE ST,,,,,,,,,
040227853,2004-08-18 00:00:00,"BRONSON AVE at CLEMOW AVE, Ottawa, ON, Canada",BRONSON AVE,CLEMOW AVE,,,,,,,,,
040226538,2004-08-17 00:00:00,"COVENTRY RD at ST. LAURENT BLVD, Ottawa, ON, Canada",COVENTRY RD,ST. LAURENT BLVD,,,,,,,,,
040226822,2004-08-17 00:00:00,"BRITANNIA RD at CONN ST, Ottawa, ON, Canada",BRITANNIA RD,CONN ST,PRISCILLA ST,,,,,,,,
040225787,2004-08-16 00:00:00,"DEANCOURT CRES at BRIARFIELD CRES, Ottawa, ON, Canada",DEANCOURT CRES,BRIARFIELD CRES,PRINCESS LOUISE DR S,,,,,,,,
040224400,2004-08-15 00:00:00,"AMIENS ST at TENTH LINE RD, Ottawa, ON, Canada",AMIENS ST,TENTH LINE RD,,,,,,,,,
040223525,2004-08-14 00:00:00,"BELFAST RD at ST. LAURENT BLVD, Ottawa, ON, Canada",BELFAST RD,ST. LAURENT BLVD,TRIOLE ST,,,,,,,,
040219226,2004-08-10 00:00:00,"BANK ST at BILLINGS TRANSIT, Ottawa, ON, Canada",BANK ST,BILLINGS TRANSIT,RIVERSIDE DR,,,,,,,,
040217915,2004-08-09 00:00:00,"HALLEY ST E at TARTAN DR E, Ottawa, ON, Canada",HALLEY ST E,TARTAN DR E,,,,,,,,,
040218206,2004-08-09 00:00:00,"ALBERT ST at BANK ST, Ottawa, ON, Canada",ALBERT ST,BANK ST,,,,,,,,,
040219807,2004-08-09 00:00:00,"2ND LINE RD at HUGH CRES, Ottawa, ON, Canada",2ND LINE RD,HUGH CRES,OSGOODE MAIN ST,,,,,,,,
040222332,2004-08-09 00:00:00,"EIGHTH LINE RD at ANDERSON RD, Ottawa, ON, Canada",EIGHTH LINE RD,ANDERSON RD,RAMSAYVILLE RD,,,,,,,,
040217067,2004-08-08 00:00:00,"CAMPEAU DR at KNUDSON DR, Ottawa, ON, Canada",CAMPEAU DR,KNUDSON DR,,,,,,,,,
040217327,2004-08-08 00:00:00,"SOMERSET ST at LYON ST, Ottawa, ON, Canada",SOMERSET ST,LYON ST,RADSTOCK PRIV,,,,,,,,
040215914,2004-08-07 00:00:00,"DESCHAMPS AVE at MARIER AVE, Ottawa, ON, Canada",DESCHAMPS AVE,MARIER AVE,OLMSTEAD ST,,,,,,,,
040214873,2004-08-06 00:00:00,"BANK ST at BILLINGS TRANSIT, Ottawa, ON, Canada",BANK ST,BILLINGS TRANSIT,RIVERSIDE DR,,,,,,,,
040215249,2004-08-06 00:00:00,"BELFAST RD at ST. LAURENT BLVD, Ottawa, ON, Canada",BELFAST RD,ST. LAURENT BLVD,,,,,,,,,
040213339,2004-08-04 00:00:00,"BANK ST at WELLINGTON ST, Ottawa, ON, Canada",BANK ST,WELLINGTON ST,,,,,,,,,
040211961,2004-08-03 00:00:00,"ISLAND PARK DR at CLEARVIEW AVE, Ottawa, ON, Canada",ISLAND PARK DR,CLEARVIEW AVE,SUNNYMEDE AVE,,,,,,,,
040212062,2004-08-03 00:00:00,"MONTREAL RD at NORTH RIVER RD, Ottawa, ON, Canada",MONTREAL RD,NORTH RIVER RD,,,,,,,,,
040212211,2004-08-03 00:00:00,"RICHMOND RD at ROBERTSON RD, Ottawa, ON, Canada",RICHMOND RD,ROBERTSON RD,,,,,,,,,
040210800,2004-08-02 00:00:00,"BANK ST at BELANGER AVE, Ottawa, ON, Canada",BANK ST,BELANGER AVE,,,,,,,,,
040210891,2004-08-02 00:00:00,"CHAMBERLAIN AVE at PERCY ST, Ottawa, ON, Canada",CHAMBERLAIN AVE,PERCY ST,,,,,,,,,
040210892,2004-08-02 00:00:00,"CARP RD at STITTSVILLE MAIN ST, Ottawa, ON, Canada",CARP RD,STITTSVILLE MAIN ST,,,,,,,,,
040210085,2004-08-01 00:00:00,"COLONEL BY DR at HAWTHORNE AVE, Ottawa, ON, Canada",COLONEL BY DR,HAWTHORNE AVE,,,,,,,,,
040210321,2004-08-01 00:00:00,"WELLINGTON ST at ALBERT ST, Ottawa, ON, Canada",WELLINGTON ST,ALBERT ST,PRESTON ST,,,,,,,,
040208043,2004-07-30 00:00:00,"CARLING AVE at RICHMOND RD, Ottawa, ON, Canada",CARLING AVE,RICHMOND RD,,,,,,,,,
040208179,2004-07-30 00:00:00,"HIAWATHA PARK RD at ROSLYN AVE, Ottawa, ON, Canada",HIAWATHA PARK RD,ROSLYN AVE,ST. LOUIS DR,,,,,,,,
040208453,2004-07-30 00:00:00,"CYRVILLE RD at CUMMINGS AVE, Ottawa, ON, Canada",CYRVILLE RD,CUMMINGS AVE,MICHAEL ST,,,,,,,,
040208497,2004-07-30 00:00:00,"ORVILLE ST at STITTSVILLE MAIN ST, Ottawa, ON, Canada",ORVILLE ST,STITTSVILLE MAIN ST,,,,,,,,,
040204322,2004-07-27 00:00:00,"BAY ST at SLATER ST, Ottawa, ON, Canada",BAY ST,SLATER ST,,,,,,,,,
040205158,2004-07-27 00:00:00,"DUROCHER ST at MONTREAL RD, Ottawa, ON, Canada",DUROCHER ST,MONTREAL RD,,,,,,,,,
040203576,2004-07-26 00:00:00,"BASELINE RD at HERON RD, Ottawa, ON, Canada",BASELINE RD,HERON RD,,,,,,,,,
040203634,2004-07-26 00:00:00,"MONTGOMERY ST at MONTREAL RD, Ottawa, ON, Canada",MONTGOMERY ST,MONTREAL RD,,,,,,,,,
040203671,2004-07-26 00:00:00,"HARMER AVE at ISLAND PARK DR, Ottawa, ON, Canada",HARMER AVE,ISLAND PARK DR,,,,,,,,,
040203870,2004-07-26 00:00:00,"MONTGOMERY ST at MONTREAL RD, Ottawa, ON, Canada",MONTGOMERY ST,MONTREAL RD,,,,,,,,,
040202730,2004-07-25 00:00:00,"EARL MULLIGAN DR at WOODPARK WAY, Ottawa, ON, Canada",EARL MULLIGAN DR,WOODPARK WAY,WOODROFFE AVE,,,,,,,,
040201597,2004-07-24 00:00:00,"WELLINGTON ST at HARMER AVE, Ottawa, ON, Canada",WELLINGTON ST,HARMER AVE,HURON AVE,,,,,,,,
040201807,2004-07-24 00:00:00,"HEATHERINGTON RD at ALBION RD, Ottawa, ON, Canada",HEATHERINGTON RD,ALBION RD,BANNERHILL PRIV,,,,,,,,
040200747,2004-07-23 00:00:00,"EMBER GLOW CRT at HOBIN ST, Ottawa, ON, Canada",EMBER GLOW CRT,HOBIN ST,,,,,,,,,
040200817,2004-07-23 00:00:00,"BANK ST at CHAMBERLAIN AVE N, Ottawa, ON, Canada",BANK ST,CHAMBERLAIN AVE N,,,,,,,,,
040200859,2004-07-23 00:00:00,"BASELINE RD at MERIVALE RD, Ottawa, ON, Canada",BASELINE RD,MERIVALE RD,,,,,,,,,
040199698,2004-07-22 00:00:00,"ALTA VISTA DR at KILBORN AVE, Ottawa, ON, Canada",ALTA VISTA DR,KILBORN AVE,,,,,,,,,
040198254,2004-07-21 00:00:00,"BANK ST at ALTA VISTA DR, Ottawa, ON, Canada",BANK ST,ALTA VISTA DR,WALKLEY RD,,,,,,,,
040198340,2004-07-21 00:00:00,"BANK ST at RIVERDALE AVE, Ottawa, ON, Canada",BANK ST,RIVERDALE AVE,,,,,,,,,
040198369,2004-07-21 00:00:00,"CLARENCE ST at SUSSEX DR, Ottawa, ON, Canada",CLARENCE ST,SUSSEX DR,,,,,,,,,
040198648,2004-07-21 00:00:00,"NICOLET WAY at MCCALLUM DR N, Ottawa, ON, Canada",NICOLET WAY,MCCALLUM DR N,MCCALLUM DR S,,,,,,,,
