Time,Address,Injury level,Age,Sex,Safety equipment,Primary event,Severity
2002-09-14 15:09:00,"1916 26 AV SW, Calgary, AB, Canada",NO INJURY,9,F,No helmet,Struck object,Property damage
2002-09-13 18:05:00,"201 19 ST NW, Calgary, AB, Canada",NO INJURY,39,M,No helmet,Struck object,Property damage
2002-09-13 16:55:00,"CENTRE ST N & 13 AV NE, Calgary, AB, Canada",MAJOR INJURY,34,M,No helmet,Struck object,Injury
2002-09-12 07:48:00,"634 2 AV NE, Calgary, AB, Canada",MINOR INJURY,47,F,No helmet,Right angle,Injury
2002-09-10 17:50:00,"ROSEVALE DR NW & 14 ST NW, Calgary, AB, Canada",MINOR INJURY,24,M,Helmet,Struck object,Injury
2002-09-10 17:30:00,"ELBOW DR SW & 58 AV SW, Calgary, AB, Canada",MINOR INJURY,13,M,Helmet,Struck object,Injury
2002-09-10 14:38:00,"2500 UNIVERSITY DR NW, Calgary, AB, Canada",MINOR INJURY,29,F,Helmet,Left turn across path,Injury
2002-09-09 19:50:00,"17 AV SE & 41 ST SE, Calgary, AB, Canada",MINOR INJURY,11,F,No helmet,Struck object,Injury
2002-09-08 12:30:00,"1511 CENTRE ST N, Calgary, AB, Canada",MINOR INJURY,25,M,Helmet,Struck object,Injury
2002-09-07 15:50:00,"12 ST SW & 16 AV SW, Calgary, AB, Canada",MINOR INJURY,32,M,No helmet,Struck object,Injury
2002-09-03 22:23:00,"WHITEHORN DR NE & 52 ST NE, Calgary, AB, Canada",MINOR INJURY,18,M,Helmet,Right angle,Injury
2002-09-03 22:06:00,"MACDONALD AV SE & 7 ST SE, Calgary, AB, Canada",MINOR INJURY,21,F,Helmet,Right angle,Injury
2002-09-03 18:50:00,"3535 SPRUCE DR SW, Calgary, AB, Canada",MINOR INJURY,50,M,No helmet,Struck object,Injury
2002-09-03 17:45:00,"VARSITY ESTATES DR NW & 53 ST NW, Calgary, AB, Canada",MINOR INJURY,16,F,No helmet,Struck object,Injury
2002-08-31 09:10:00,"DEERFOOT TR SE & DOUGLASDALE BV SE, Calgary, AB, Canada",NO INJURY,17,M,No helmet,Struck object,Property damage
2002-08-30,"GLENMORE TR SE & OGDEN RD SE, Calgary, AB, Canada",NO INJURY,44,M,,"Sideswipe, same direction",Property damage
2002-08-30 20:30:00,"BERMUDA DR NW & BERNARD DR NW, Calgary, AB, Canada",MINOR INJURY,14,M,Helmet,Struck object,Injury
2002-08-28 18:00:00,"17 AV SW & 28 ST SW, Calgary, AB, Canada",MINOR INJURY,36,M,No helmet,Left turn across path,Injury
2002-08-28 16:30:00,"GODDARD AV NE & 4 ST NE, Calgary, AB, Canada",NO INJURY,39,M,No helmet,Struck object,Property damage
2002-08-28 07:40:00,"8620 7 ST SW, Calgary, AB, Canada",MINOR INJURY,29,M,No helmet,Struck object,Injury
2002-08-27 18:30:00,"3208 14 ST SW, Calgary, AB, Canada",MINOR INJURY,25,M,No helmet,Struck object,Injury
2002-08-27 16:00:00,"2500 UNIVERSITY DR NW, Calgary, AB, Canada",MINOR INJURY,42,M,No helmet,Struck object,Injury
2002-08-26 18:45:00,"16 ST SW & 28 AV SW, Calgary, AB, Canada",MINOR INJURY,36,M,Helmet,Right angle,Injury
2002-08-26 16:25:00,"BRAESIDE DR SW & 24 ST SW, Calgary, AB, Canada",NO INJURY,20,F,,Struck object,Property damage
2002-08-26 09:20:00,"14 ST SW at 10 AV SW, Calgary, AB, Canada",MINOR INJURY,20,F,Helmet,Struck object,Injury
2002-08-24 20:00:00,"14 ST SW & 28 AV SW, Calgary, AB, Canada",MAJOR INJURY,27,M,Helmet,Left turn across path,Injury
2002-08-24 01:10:00,"5809 MACLEOD TR S, Calgary, AB, Canada",NO INJURY,32,M,Helmet,Struck object,Property damage
2002-08-21 22:30:00,"11 ST SW & 13 AV SW, Calgary, AB, Canada",NO INJURY,0,,,Struck object,Property damage
2002-08-21 22:15:00,"11 ST SW & 14 AV SW, Calgary, AB, Canada",NO INJURY,45,M,No helmet,,Property damage
2002-08-21 11:40:00,"14 ST SW & 15 AV SW, Calgary, AB, Canada",MINOR INJURY,16,F,Helmet,Struck object,Injury
2002-08-21 07:50:00,"ELBOW DR SW & 67 AV SW, Calgary, AB, Canada",MINOR INJURY,20,F,Helmet,Struck object,Injury
2002-08-20 16:30:00,"ERIN WOODS DR SE & 52 ST SE, Calgary, AB, Canada",MINOR INJURY,20,M,No helmet,Left turn across path,Injury
2002-08-19 17:50:00,"26 AV SW & 40 ST SW, Calgary, AB, Canada",MINOR INJURY,43,M,Helmet,Struck object,Injury
2002-08-19 15:45:00,"TEMPLE DR NE & 52 ST NE, Calgary, AB, Canada",NO INJURY,10,F,No helmet,Right angle,Property damage
2002-08-16 06:15:00,"19 ST NE & 32 AV NE, Calgary, AB, Canada",MINOR INJURY,49,M,No helmet,,Injury
2002-08-13 18:25:00,"EDMONTON TR NE & 13 AV NE, Calgary, AB, Canada",MINOR INJURY,35,M,,"Sideswipe, same direction",Injury
2002-08-12 19:38:00,"107 CASTLEGLEN WY NE, Calgary, AB, Canada",MAJOR INJURY,3,M,Helmet,Right angle,Injury
2002-08-10 14:45:00,"32 AV NE & 36 ST NE, Calgary, AB, Canada",NO INJURY,44,M,No helmet,Struck object,Property damage
2002-08-09 19:45:00,"32 AV NW & 37 ST NW, Calgary, AB, Canada",NO INJURY,16,F,No helmet,Struck object,Property damage
2002-08-09 16:50:00,"BOWNESS RD NW & 69 ST NW, Calgary, AB, Canada",NO INJURY,67,M,Helmet,"Sideswipe, same direction",Property damage
2002-08-09 14:38:00,"GODDARD AV NE & 4 ST NE, Calgary, AB, Canada",MAJOR INJURY,8,M,No helmet,,Injury
2002-08-09 12:55:00,"MORLEY TR NW & 24 ST NW, Calgary, AB, Canada",MAJOR INJURY,30,M,Helmet,Right angle,Injury
2002-08-09 11:10:00,"10 AV SW & 4 ST SW, Calgary, AB, Canada",MINOR INJURY,24,M,,Right angle,Injury
2002-08-08 16:15:00,"CASTLERIDGE DR NE & FALCONRIDGE BV NE, Calgary, AB, Canada",UNKNOWN,0,M,Helmet,Struck object,Property damage
2002-08-07 20:40:00,"FIR DR SE & 26 AV SE, Calgary, AB, Canada",MAJOR INJURY,9,M,Helmet,Right angle,Injury
2002-08-07 15:45:00,"RADISSON DR SE & 16 AV SE, Calgary, AB, Canada",MINOR INJURY,15,F,Helmet,Right angle,Injury
2002-08-06 19:30:00,"HUNTLEY CL NE & 72 AV NE, Calgary, AB, Canada",MINOR INJURY,5,M,,Struck object,Injury
2002-08-04 18:35:00,"GLENMORE TR SE & 18 ST SE, Calgary, AB, Canada",NO INJURY,54,M,Helmet,Struck object,Property damage
2002-08-01 21:05:00,"RANCHVIEW LI NW & 66 AV NW, Calgary, AB, Canada",MINOR INJURY,17,M,Helmet,Struck object,Injury
2002-07-30 13:43:00,"14912 1 ST SE, Calgary, AB, Canada",MAJOR INJURY,10,F,No helmet,Struck object,Injury
2002-07-30 12:25:00,"701 11 AV SW, Calgary, AB, Canada",MINOR INJURY,14,M,No helmet,Right angle,Injury
2002-07-29 15:15:00,"735 58 ST SE, Calgary, AB, Canada",MAJOR INJURY,0,M,No helmet,Right angle,Injury
2002-07-29 15:00:00,"219 FOREST WY SE, Calgary, AB, Canada",MINOR INJURY,10,M,No helmet,Struck object,Injury
2002-07-26 16:56:00,"ELBOW DR SW & 55 AV SW, Calgary, AB, Canada",MINOR INJURY,17,M,Helmet,Struck object,Injury
2002-07-26 15:30:00,"2600 4 ST SW, Calgary, AB, Canada",NO INJURY,42,M,Helmet,Passing-right turn,Property damage
2002-07-26 11:00:00,"14 ST NW & 64 AV NW, Calgary, AB, Canada",MINOR INJURY,29,M,No helmet,Struck object,Injury
2002-07-26 09:15:00,"1200 17 AV SW, Calgary, AB, Canada",MINOR INJURY,34,M,No helmet,"Sideswipe, same direction",Injury
2002-07-25 07:45:00,"DEERFOOT TR NE & 32 AV NE, Calgary, AB, Canada",MINOR INJURY,21,M,Helmet,Rear end,Injury
2002-07-24 22:00:00,"WOODGLEN RI SW & 24 ST SW, Calgary, AB, Canada",MAJOR INJURY,27,M,Helmet,,Injury
2002-07-23 14:24:00,"56 APPLEFIELD CL SE, Calgary, AB, Canada",NO INJURY,4,F,Helmet,Right angle,Property damage
2002-07-23 11:40:00,"CENTRE ST S & 3 AV SE, Calgary, AB, Canada",NO INJURY,40,M,Helmet,Struck object,Injury
2002-07-23 08:40:00,"22 AV NW & 4 ST NW, Calgary, AB, Canada",MINOR INJURY,46,F,Helmet,Struck object,Injury
2002-07-23 01:00:00,"1817 17A ST SW, Calgary, AB, Canada",UNKNOWN,0,U,,Struck object,Property damage
2002-07-22 21:40:00,"331 HERITAGE DR SE, Calgary, AB, Canada",MINOR INJURY,26,M,No helmet,Right angle,Injury
2002-07-22 19:25:00,"CHEROKEE DR NW & 24 ST NW, Calgary, AB, Canada",NO INJURY,43,F,No helmet,Right angle,Property damage
2002-07-22 18:55:00,"ACADIA DR SE & MAPLETON DR SE, Calgary, AB, Canada",NO INJURY,43,M,,Left turn across path,Property damage
2002-07-22 18:45:00,"338 10 ST NW, Calgary, AB, Canada",UNKNOWN,0,F,,Struck object,Property damage
2002-07-21 14:45:00,"8 ST SE & 9 AV SE, Calgary, AB, Canada",MAJOR INJURY,14,M,Helmet,Right angle,Injury
2002-07-19 23:28:00,"17 AV SW & 5 ST SW, Calgary, AB, Canada",MINOR INJURY,25,M,Helmet,Off road right,Injury
2002-07-19 21:58:00,"CENTRE ST N & 18 AV NE, Calgary, AB, Canada",MINOR INJURY,38,M,Helmet,Struck object,Injury
2002-07-19 20:30:00,"21 ST SW & 50 AV SW, Calgary, AB, Canada",MAJOR INJURY,24,F,No helmet,Right angle,Injury
2002-07-19 12:00:00,"20 AV NW & 4 ST NW, Calgary, AB, Canada",MINOR INJURY,24,F,,Right angle,Injury
2002-07-18 12:20:00,"BERGEN RD NE & CENTRE ST N, Calgary, AB, Canada",MINOR INJURY,24,F,,Struck object,Injury
2002-07-17 22:10:00,"2111 52 ST NW, Calgary, AB, Canada",MAJOR INJURY,19,M,,Struck object,Injury
2002-07-17 07:15:00,"BRISEBOIS DR NW & CRAWFORD RD NW, Calgary, AB, Canada",MINOR INJURY,20,F,No helmet,Right angle,Injury
2002-07-16 18:01:00,"AVONBURN RD SE & 86 AV SE, Calgary, AB, Canada",MINOR INJURY,37,M,No helmet,Struck object,Injury
2002-07-15 16:48:00,"26 AV SW & 29 ST SW, Calgary, AB, Canada",MINOR INJURY,21,M,No helmet,Left turn across path,Injury
2002-07-14 20:00:00,"PINESTREAM PL NE & 56 ST NE, Calgary, AB, Canada",MINOR INJURY,14,M,,Struck object,Injury
2002-07-14 17:55:00,"4215 69 ST NW, Calgary, AB, Canada",NO INJURY,17,M,Helmet,Struck object,Property damage
2002-07-14 13:15:00,"600 CANTRELL DR SW, Calgary, AB, Canada",MINOR INJURY,13,M,Helmet,Struck object,Injury
2002-07-13 16:15:00,"2580 SOUTHLAND DR SW, Calgary, AB, Canada",NO INJURY,0,M,,Struck object,Property damage
2002-07-12 22:00:00,"FAIRMOUNT DR SE & SOUTHLAND DR SE, Calgary, AB, Canada",NO INJURY,19,M,,Right angle,Injury
2002-07-12 22:00:00,"FAIRMOUNT DR SE & SOUTHLAND DR SE, Calgary, AB, Canada",MINOR INJURY,15,F,,Right angle,Injury
2002-07-12 11:00:00,"6 AV SW & 6 ST SW, Calgary, AB, Canada",MINOR INJURY,21,M,No helmet,Right angle,Injury
2002-07-12 08:00:00,"300 14 AV SW, Calgary, AB, Canada",MINOR INJURY,45,M,No helmet,Struck object,Injury
2002-07-11 16:10:00,"ARBOUR CREST DR NW & ARBOUR LAKE DR NW, Calgary, AB, Canada",NO INJURY,0,M,No helmet,Struck object,Property damage
2002-07-10 20:25:00,"CROWFOOT CR NW & CROWFOOT GA NW, Calgary, AB, Canada",MINOR INJURY,15,M,Helmet,Struck object,Injury
2002-07-10 16:50:00,"11 AV SW & 14 ST SW, Calgary, AB, Canada",MINOR INJURY,19,F,Helmet,Right angle,Injury
2002-07-10 13:54:00,"1013 17 AV SW, Calgary, AB, Canada",MINOR INJURY,29,M,Helmet,Passing-right turn,Injury
2002-07-10 07:28:00,"19 ST NW & 20 AV NW, Calgary, AB, Canada",MINOR INJURY,26,M,No helmet,Struck object,Injury
2002-07-09 09:34:00,"23 AV SW & 4 ST SW, Calgary, AB, Canada",NO INJURY,36,M,No helmet,"Sideswipe, same direction",Property damage
2002-07-09 09:00:00,"BURNSLAND RD SE & 36 AV SE, Calgary, AB, Canada",NO INJURY,51,M,,Struck object,Injury
2002-07-08 21:43:00,"1 ST NE & 17 AV NE, Calgary, AB, Canada",MINOR INJURY,38,M,Helmet,Right angle,Injury
2002-07-06 20:25:00,"12 AV SW & 14 ST SW, Calgary, AB, Canada",MINOR INJURY,27,F,Helmet,"Sideswipe, opposite direction",Injury
2002-07-06 09:20:00,"5000 BOW TR SW, Calgary, AB, Canada",MINOR INJURY,33,M,No helmet,Struck object,Injury
2002-07-05 17:45:00,"5919 24 AV NE, Calgary, AB, Canada",MINOR INJURY,6,M,No helmet,Struck object,Injury
2002-07-04 15:30:00,"420 PINETREE RD NE, Calgary, AB, Canada",MINOR INJURY,0,,Helmet,Right angle,Injury
2002-07-02 20:30:00,"BERGEN RD NW at BERMUDA DR NW, Calgary, AB, Canada",NO INJURY,8,M,,Struck object,Property damage
2002-07-02 14:50:00,"4 ST NW & 54 AV NW, Calgary, AB, Canada",MINOR INJURY,14,M,Helmet,Right angle,Injury
2002-07-01 16:55:00,"BONAVENTURE DR SE & HERITAGE DR SE, Calgary, AB, Canada",MINOR INJURY,28,M,Helmet,Struck object,Injury
2002-06-30 21:10:00,"RICHMOND RD SW & 45 ST SW, Calgary, AB, Canada",MINOR INJURY,13,F,No helmet,Struck object,Injury
2002-06-29 15:30:00,"17 AV SW & 25 ST SW, Calgary, AB, Canada",MINOR INJURY,26,M,Helmet,Right angle,Injury
2002-06-28 19:40:00,"1 ST SW & 15 AV SW, Calgary, AB, Canada",MINOR INJURY,9,F,No helmet,Struck object,Injury
2002-06-28 13:58:00,"10 ST SW & 6 AV SW, Calgary, AB, Canada",MINOR INJURY,64,M,No helmet,Passing-right turn,Injury
2002-06-28 12:17:00,"8948 ELBOW DR SW, Calgary, AB, Canada",NO INJURY,19,F,Helmet,Right angle,Property damage
2002-06-27 11:45:00,"ANDERSON RD SW & 24 ST SW, Calgary, AB, Canada",MINOR INJURY,13,F,No helmet,Right angle,Injury
2002-06-26 22:25:00,"755 LAKE BONAVISTA DR SE, Calgary, AB, Canada",MINOR INJURY,14,M,,Struck object,Injury
2002-06-26 09:05:00,"21 AV SW & 4 ST SW, Calgary, AB, Canada",MINOR INJURY,39,M,No helmet,Right angle,Injury
2002-06-25 19:00:00,"LYNNVIEW RD SE & 62 AV SE, Calgary, AB, Canada",MINOR INJURY,7,M,No helmet,Struck object,Injury
2002-06-25 15:00:00,"5 ST SW at 4 AV SW, Calgary, AB, Canada",NO INJURY,20,F,Helmet,Struck object,Property damage
2002-06-24 13:00:00,"BONAVENTURE DR SE & HERITAGE DR SE, Calgary, AB, Canada",NO INJURY,53,M,,Right angle,Property damage
2002-06-24 12:15:00,"MEMORIAL DR E & PENBROOKE DR NE, Calgary, AB, Canada",MINOR INJURY,32,M,Helmet,Passing-right turn,Injury
2002-06-24 11:00:00,"PALLISER DR SW & 24 ST SW, Calgary, AB, Canada",MINOR INJURY,83,M,Helmet,Struck object,Injury
2002-06-23 18:00:00,"26 AV SW & 4 ST SW, Calgary, AB, Canada",MINOR INJURY,30,F,No helmet,,Injury
2002-06-23 18:00:00,"167 ERIN GV SE, Calgary, AB, Canada",NO INJURY,0,M,,Struck object,Property damage
2002-06-22 18:11:00,"BOW TR SW & 33 AV SW, Calgary, AB, Canada",MINOR INJURY,12,M,,Right angle,Injury
2002-06-21 14:50:00,"KENSINGTON RD NW & 14 ST NW, Calgary, AB, Canada",MINOR INJURY,18,F,Helmet,"Sideswipe, same direction",Injury
2002-06-20 21:45:00,"NORTHMOUNT DR NW & 14 ST NW, Calgary, AB, Canada",MINOR INJURY,38,M,No helmet,Struck object,Injury
2002-06-20 17:25:00,"BOWNESS RD NW & 66 ST NW, Calgary, AB, Canada",MINOR INJURY,12,F,No helmet,Struck object,Injury
2002-06-20 17:12:00,"4A ST SW at 47 AV SW, Calgary, AB, Canada",NO INJURY,12,M,No helmet,Right angle,Property damage
2002-06-20 15:50:00,"144 SCRIPPS LD NW, Calgary, AB, Canada",MINOR INJURY,3,M,No helmet,Right angle,Injury
2002-06-20 13:12:00,"723 14 ST NW, Calgary, AB, Canada",NO INJURY,35,M,No helmet,Struck object,Property damage
2002-06-20 12:15:00,"6 ST SW & 7 AV SW, Calgary, AB, Canada",NO INJURY,23,M,,Struck object,Injury
2002-06-20 11:30:00,"17 AV SW & 38 ST SW, Calgary, AB, Canada",MINOR INJURY,15,M,No helmet,Right angle,Injury
2002-06-20 06:30:00,"MACDONALD AV SE & 7 ST SE, Calgary, AB, Canada",MINOR INJURY,30,F,Helmet,Struck object,Injury
2002-06-15 17:36:00,"10 AV SW & 14 ST SW, Calgary, AB, Canada",MINOR INJURY,20,M,Helmet,Struck object,Injury
2002-06-14 21:00:00,"17 AV SW & 6 ST SW, Calgary, AB, Canada",NO INJURY,0,M,,Struck object,Property damage
2002-06-14 17:15:00,"267 ABINGER CR NE, Calgary, AB, Canada",MINOR INJURY,14,M,Helmet,Head on,Injury
2002-06-13,"A 4111 SARCEE RD SW, Calgary, AB, Canada",MAJOR INJURY,12,U,No helmet,Struck object,Injury
2002-06-12 17:00:00,"EDMONTON TR NE & 11 AV NE, Calgary, AB, Canada",NO INJURY,25,F,,Struck object,Property damage
2002-06-12 16:40:00,"1000 FONDA WY SE, Calgary, AB, Canada",NO INJURY,12,M,No helmet,Left turn across path,Property damage
2002-06-11 06:15:00,"45 ST SW & 8 AV SW, Calgary, AB, Canada",MINOR INJURY,41,M,Helmet,Right angle,Injury
2002-06-10 21:28:00,"14 AV NE & 36 ST NE, Calgary, AB, Canada",NO INJURY,15,M,,Struck object,Property damage
2002-06-10 17:00:00,"42 ST SE & 9 AV SE, Calgary, AB, Canada",MINOR INJURY,12,M,No helmet,Right angle,Injury
2002-06-07 17:45:00,"14 ST SW & 34 AV SW, Calgary, AB, Canada",NO INJURY,33,M,No helmet,Struck object,Property damage
2002-06-07 17:18:00,"ABERDARE RD NE & ABERDARE WY NE, Calgary, AB, Canada",NO INJURY,7,M,,Right angle,Property damage
2002-06-05 18:00:00,"3 ST SW & 4 AV SW, Calgary, AB, Canada",MINOR INJURY,42,F,,"Sideswipe, same direction",Injury
2002-06-04 14:50:00,"7744 18 ST SE, Calgary, AB, Canada",MINOR INJURY,19,M,Helmet,Right angle,Injury
2002-06-04 13:40:00,"19 AV NW & 9 ST NW, Calgary, AB, Canada",NO INJURY,25,M,No helmet,Struck object,Property damage
2002-06-04 08:47:00,"1 ST SE & 10 AV SE, Calgary, AB, Canada",MINOR INJURY,28,M,No helmet,Struck object,Injury
2002-06-03 19:45:00,"6200 BOWNESS RD NW, Calgary, AB, Canada",MINOR INJURY,15,M,Helmet,Struck object,Injury
2002-06-03 19:00:00,"EDWORTHY ST SW & SPRUCE DR SW, Calgary, AB, Canada",MINOR INJURY,39,M,No helmet,Left turn across path,Injury
2002-06-03 13:49:00,"PENWORTH DR SE & 5 AV SE, Calgary, AB, Canada",MINOR INJURY,20,M,Helmet,Struck object,Injury
2002-06-02,"17 AV SW & 7 ST SW, Calgary, AB, Canada",NO INJURY,20,F,Helmet,Struck object,Property damage
2002-06-02 15:20:00,"EDMONTON TR NE & 21 AV NE, Calgary, AB, Canada",MINOR INJURY,20,M,Helmet,Right angle,Injury
2002-06-02 14:24:00,"29 MOREUIL CO SW, Calgary, AB, Canada",MINOR INJURY,17,M,Helmet,Struck object,Injury
2002-06-02 14:20:00,"17 AV SE & 31 ST SE, Calgary, AB, Canada",MINOR INJURY,16,F,Helmet,Right angle,Injury
2002-06-01 17:00:00,"14 AV SW & 5 ST SW, Calgary, AB, Canada",MINOR INJURY,21,M,Helmet,Left turn across path,Injury
2002-05-30 07:48:00,"10 ST NE & 4 AV NE, Calgary, AB, Canada",MINOR INJURY,52,M,No helmet,Struck object,Injury
2002-05-29 19:25:00,"526 WHITELAND DR NE, Calgary, AB, Canada",MINOR INJURY,8,M,Helmet,Right angle,Injury
2002-05-29 15:55:00,"MEMORIAL DR E & PENBROOKE DR NE, Calgary, AB, Canada",MINOR INJURY,8,M,Helmet,Struck object,Injury
2002-05-29 04:58:00,"22 ST SW & 33 AV SW, Calgary, AB, Canada",UNKNOWN,0,M,,Struck object,Property damage
2002-05-28 10:05:00,"4 AV SW & 4 ST SW, Calgary, AB, Canada",NO INJURY,39,M,Helmet,Struck object,Property damage
2002-05-27 07:00:00,"26 AV SE & 36 ST SE, Calgary, AB, Canada",MINOR INJURY,50,M,Helmet,Left turn across path,Injury
2002-05-26 16:00:00,"17 AV SW & 4 ST SW, Calgary, AB, Canada",MINOR INJURY,42,M,,Struck object,Injury
2002-05-25 21:00:00,"1929 CLIFF ST SW, Calgary, AB, Canada",MINOR INJURY,49,M,Helmet,Struck object,Injury
2002-05-24 18:05:00,"1230 16 AV NW, Calgary, AB, Canada",MINOR INJURY,21,M,,Right angle,Injury
2002-05-24 08:02:00,"5 AV SW & 6 ST SW, Calgary, AB, Canada",NO INJURY,40,M,Helmet,Struck object,Injury
2002-05-23 11:55:00,"3 AV SW & 4 ST SW, Calgary, AB, Canada",NO INJURY,24,M,No helmet,Rear end,Property damage
2002-05-20 18:53:00,"HAMPTONS BV NW & HAMPTONS SQ NW, Calgary, AB, Canada",MINOR INJURY,13,F,No helmet,Struck object,Injury
2002-05-16 20:00:00,"200 BEDFORD PL NE, Calgary, AB, Canada",MINOR INJURY,8,M,No helmet,Right angle,Injury
2002-05-15 22:30:00,"12 AV SW & 7 ST SW, Calgary, AB, Canada",MINOR INJURY,37,M,Helmet,Struck object,Injury
2002-05-15 19:45:00,"CROWFOOT CI NW & CROWFOOT WY NW, Calgary, AB, Canada",NO INJURY,38,M,Helmet,Rear end,Property damage
2002-05-15 19:00:00,"64 AV NE & 68 ST NE, Calgary, AB, Canada",MINOR INJURY,12,F,No helmet,Right angle,Injury
2002-05-14 17:00:00,"FALCONRIDGE BV NE & 64 AV NE, Calgary, AB, Canada",MINOR INJURY,12,M,,Struck object,Injury
2002-05-13 21:00:00,"CASTLEBROOK DR NE & FALCONRIDGE BV NE, Calgary, AB, Canada",MINOR INJURY,32,M,Helmet,Struck object,Injury
2002-05-13 20:25:00,"16 AV NE & 36 ST NE, Calgary, AB, Canada",MINOR INJURY,26,M,Helmet,Struck object,Injury
2002-05-13 12:05:00,"17 AV SW & 26 ST SW, Calgary, AB, Canada",NO INJURY,9,M,No helmet,Right angle,Property damage
2002-05-12 09:15:00,"TEMPLE DR NE & 64 ST NE, Calgary, AB, Canada",MINOR INJURY,16,M,No helmet,Struck object,Injury
2002-05-10 18:08:00,"RUNDLEHORN DR NE & 62 ST NE, Calgary, AB, Canada",MINOR INJURY,6,M,No helmet,Left turn across path,Injury
2002-05-10 13:34:00,"COLLEGE LN SW & 17 AV SW, Calgary, AB, Canada",MINOR INJURY,24,F,Helmet,Struck object,Injury
2002-05-08,"MACLEOD TR S at 38 AV SW, Calgary, AB, Canada",MINOR INJURY,30,M,,"Sideswipe, same direction",Injury
2002-05-05 23:15:00,"12 AV SE & 38 ST SE, Calgary, AB, Canada",MINOR INJURY,20,M,,Struck object,Injury
2002-05-04 18:30:00,"SUN VALLEY BV SE & SUN VALLEY DR SE, Calgary, AB, Canada",MINOR INJURY,12,M,No helmet,Right angle,Injury
2002-05-03 16:20:00,"BOWNESS RD NW & 77 ST NW, Calgary, AB, Canada",NO INJURY,14,M,No helmet,Struck object,Property damage
2002-04-29 22:10:00,"PENSDALE RD SE & 8 AV SE, Calgary, AB, Canada",MINOR INJURY,16,F,Helmet,Right angle,Injury
2002-04-26 15:30:00,"17 AV SW & 41 ST SW, Calgary, AB, Canada",MINOR INJURY,21,F,,Struck object,Injury
2002-04-24 07:56:00,"ACADIA DR SE & MAPLETON DR SE, Calgary, AB, Canada",MINOR INJURY,12,M,Helmet,Right angle,Injury
2002-04-20 18:11:00,"17 AV SE & 43 ST SE, Calgary, AB, Canada",MAJOR INJURY,46,M,Helmet,Right angle,Injury
2002-04-20 11:30:00,"3439 69 ST NW, Calgary, AB, Canada",MINOR INJURY,24,F,,,Injury
2002-04-16 08:30:00,"BOWNESS RD NW & 16 AV NW, Calgary, AB, Canada",NO INJURY,24,M,Helmet,Right angle,Property damage
2002-04-15 07:30:00,"17 AV SW & 27 ST SW, Calgary, AB, Canada",MINOR INJURY,11,F,,Right angle,Injury
2002-04-14 18:30:00,"17 AV SE & 41 ST SE, Calgary, AB, Canada",NO INJURY,39,M,No helmet,Right angle,Property damage
2002-04-13 13:35:00,"1000 10 AV SW, Calgary, AB, Canada",MAJOR INJURY,33,M,Helmet,Struck object,Injury
2002-04-12 19:40:00,"BOWNESS RD NW & 70 ST NW, Calgary, AB, Canada",NO INJURY,12,M,Helmet,Struck object,Property damage
2002-04-11 11:00:00,"RIVERVIEW CL SE & 18 ST SE, Calgary, AB, Canada",MINOR INJURY,9,M,Helmet,Struck object,Injury
2002-04-10 19:38:00,"BOW BOTTOM TR SE & DIAMOND DR SE, Calgary, AB, Canada",MINOR INJURY,54,M,Helmet,Left turn across path,Injury
2002-04-05 23:10:00,"12 AV SW & 14 ST SW, Calgary, AB, Canada",MINOR INJURY,17,M,,Struck object,Injury
2002-04-04 19:10:00,"14 ST SW & 22 AV SW, Calgary, AB, Canada",MAJOR INJURY,19,F,Helmet,Right angle,Injury
2002-04-03 18:30:00,"CENTRE ST N & 20 AV NE, Calgary, AB, Canada",NO INJURY,19,M,Helmet,Struck object,Property damage
2002-03-22 11:30:00,"3 ST SW & 6 AV SW, Calgary, AB, Canada",NO INJURY,30,M,No helmet,"Sideswipe, same direction",Property damage
2002-03-22 08:00:00,"4 ST SW at 8 AV SW, Calgary, AB, Canada",MINOR INJURY,24,M,,Struck object,Injury
2002-03-17 01:06:00,"1716 17 AV SW, Calgary, AB, Canada",MAJOR INJURY,22,F,No helmet,Struck object,Injury
2002-03-08,"10 AV SW & 5 ST SW, Calgary, AB, Canada",NO INJURY,0,M,Helmet,Rear end,Property damage
2002-03-05 07:45:00,"8 AV SW & 8 ST SW, Calgary, AB, Canada",NO INJURY,0,F,,"Sideswipe, same direction",Property damage
2002-02-19 18:01:00,"ELBOW DR SW & GLENMORE TR SW, Calgary, AB, Canada",MINOR INJURY,30,M,No helmet,Rear end,Injury
2002-02-17 21:45:00,"5 ST SW & 58 AV SW, Calgary, AB, Canada",MINOR INJURY,22,M,Helmet,,Injury
2002-02-15 18:05:00,"MACLEOD TR S & 57 AV SW, Calgary, AB, Canada",MINOR INJURY,21,M,Helmet,Right angle,Injury
